0.00169574 0.00000000 -33999.96148269
0.00339149 -8499.99037067 0.00000000
0.00508723 0.00000000 -29000.92581951
0.00678297 -3625.11572744 -37000.08924195
0.00847871 -9250.02231049 71998.73647453
0.01017446 8999.84205932 -47002.21477530
0.01187020 -5875.27684691 87002.75888065
0.01356594 7250.22990672 -71997.35256823
0.01526168 -8999.66907103 160001.05728550
0.01695743 10000.06608034 32002.81773898
0.01865317 2666.90147825 -26004.30534005
0.02034891 -2600.43053401 53992.06846766
0.02204465 2454.18493035 145999.75146992
0.02374040 12166.64595583 177996.32961415
0.02543614 7416.51373392 72004.33618488
0.02713188 4500.27101156 -54006.94155829
0.02882762 -2000.25709475 12009.11617051
0.03052337 667.17312058 -99006.56377766
0.03221911 -3193.76012186 38002.07154334
0.03391485 2000.10902860 158015.30334000
0.03561059 4514.72295257 -56008.60759379
0.03730634 -2545.84579972 204985.64457852
0.03900208 6405.80139308 90005.91590437
0.04069782 2571.59759727 152026.47053097
0.04239356 6081.05882124 -34004.88703626
0.04408931 -850.12217591 152996.55396258
0.04578505 4499.89864596 129999.03770996
0.04748079 3095.21518357 88986.82448652
0.04917653 3068.51118919 355070.25295055
0.05087228 6962.16182256 369025.85668327
0.05256802 11904.05989301 315963.04368129
0.05426376 7021.40097070 172028.80990161
0.05595950 4195.82463175 264022.63252774
0.05765525 5739.62244626 333057.08110863
0.05935099 7401.26846908 182076.95273979
0.06104673 4138.11256227 146049.53340357
0.06274247 2920.99066807 520124.14608043
0.06443822 11558.31435734 315985.02443764
0.06613396 5015.63530853 126016.96743727
0.06782970 3818.69598295 501086.00622114
0.06952544 7158.37151744 395058.83259574
0.07122119 9187.41471153 661114.74661982
0.07291693 10329.91791593 564107.22649835
0.07461267 10073.34333033 233011.11548603
0.07630841 3758.24379816 424089.08847253
0.07800416 7853.50163838 748190.87163526
0.07969990 11002.80693581 542044.85507291
0.08139564 8469.45086051 86103.29587228
0.08309138 1913.40657494 674057.71494390
0.08478713 8121.17728848 269112.66229351
0.08648287 5606.51379778 601217.27890003
0.08817861 7157.34855833 484096.05892335
0.08987435 8068.26764872 736222.80355909
0.09157010 9687.14215209 597076.20454525
0.09326584 8780.53241978 661210.80260561
0.09496158 8063.54637324 394103.40068680
0.09665732 6157.86563573 672227.24140663
0.09835307 8099.12339044 743175.15045277
0.10004881 9651.62533056 748285.89447327
0.10174455 12069.12733021 939290.27540049
0.10344029 9119.32306214 692212.28503129
0.10513604 10815.81695361 839253.67405560
0.10683178 8563.81300057 834217.12728506
0.10852752 10559.71047196 685310.65224345
0.11022326 7368.93174455 798174.47466274
0.11191901 10103.47436282 1087481.10944942
0.11361475 10874.81109449 763214.43588529
0.11531049 9660.94222640 836250.53087130
0.11700623 8991.94119216 1130445.36513289
0.11870198 11654.07592921 675076.38924908
0.12039772 9122.65390877 1478442.10369115
0.12209346 12636.25729651 799528.61330553
0.12378920 10383.48848449 1716685.27234121
0.12548495 15749.40616827 1169482.89990290
0.12718069 12994.25444337 1443798.72609298
0.12887643 12340.16005208 1051219.54452542
0.13057217 14205.66952061 1405552.42554277
0.13226792 11155.17798050 1534466.88818108
0.13396366 15984.03008522 1658759.13283765
0.13565940 16755.14275594 2632915.23313899
0.13735514 21940.96027616 1744894.21802885
0.13905089 17448.94218029 2556736.47209004
0.14074663 23894.73338402 2430959.44643601
0.14244237 23374.61006188 3642600.94305260
0.14413812 28909.53129407 3098420.24400883
0.14583386 35209.32095465 4755349.47638443
0.14752960 33488.37659426 3488453.10806189
0.14922534 39196.10233777 5794962.24090442
0.15092109 43571.14466845 4960212.29795611
0.15261683 43132.28085179 5157940.86859157
0.15431257 43711.36329315 6632248.69283667
0.15600831 53920.72107997 6917758.91493640
0.15770406 54470.54263729 6386874.15775453
0.15939980 57539.40682662 7871445.24817693
0.16109554 62471.78768394 9455644.07602652
0.16279128 67061.30550373 6915066.21914728
0.16448703 73564.53424625 12962674.10802730
0.16618277 81526.25225174 12395873.60370125
0.16787851 105049.77630255 14920407.10939260
0.16957425 108908.08109046 18695416.06491484
0.17127000 139518.03033519 22073348.32112293
0.17296574 152229.98842154 24633564.59678692
0.17466148 198657.77900635 30722324.83741782
0.17635722 204815.49891612 32149986.94942737
0.17805297 247307.59191867 36316844.00462871
0.17974871 265086.45258853 43911588.24006333
0.18144445 292743.92160042 34091266.92822760
0.18314019 270565.61054149 57441586.05400234
0.18483594 361267.83681762 43256511.99839043
0.18653168 320418.60739548 55035405.44240348
0.18822742 364472.88372453 54691830.32056005
0.18992316 379804.37722611 62220375.31178884
0.19161891 379392.53238896 50887277.48556807
0.19331465 400687.22429581 68470171.60401800
0.19501039 405148.94440247 60674187.10862018
0.19670613 396563.31443543 63806698.57274339
0.19840188 446200.68931988 67008024.48896716
0.20009762 413629.78079609 69756920.74744314
0.20179336 422769.21665117 63648386.36201989
